,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,name,description
69,https://cf.bstatic.com/xdata/images/hotel/square200/150671090.webp?k=c6ca75da61f59c2ca05c2382c23504b5f542d6ec4b0f6b97400db01f7bdce627&o=,https://www.booking.com/hotel/es/bcn-stop-sagrada-familia.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=24456601_88495658_0_0_0&highlighted_blocks=24456601_88495658_0_0_0&matching_block_id=24456601_88495658_0_0_0&sr_pri_blocks=24456601_88495658_0_0_0__101310&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,BcnStop Sagrada Familia,2.7,2.0,8.1,,1087.0,Apartment (2 Adults),1 full bed,1013,,"Horta-Guinardó, Barcelona",2024/06/03,2024/06/09,BcnStop Sagrada Familia,"Offering air-conditioned rooms in the Horta-Guinardó district of Barcelona, BcnStop Sagrada Familia is a 12-minute walk from Sagrada Familia. There's a private entrance at the condo hotel for the convenience of those who stay. The condo hotel offers a sun terrace, a 24-hour front desk, and free Wifi is available throughout the property.
The units come with parquet floors and feature a fully equipped kitchen with a microwave, a flat-screen TV with satellite channels, and a private bathroom with a bath or shower and a hair dryer. A toaster, a fridge, and stovetop are also featured, as well as a coffee machine. At the condo hotel, the units come with bed linen and towels.
Sightseeing tours are available in the surrounding area. Both a bicycle rental service and a car rental service are available at the condo hotel.
La Pedrera is 1.7 miles from BcnStop Sagrada Familia, while Casa Batllo is 2.1 miles away. The nearest airport is Barcelona-El Prat, 10 miles from the accommodation, and the property offers a paid airport shuttle service."
70,https://cf.bstatic.com/xdata/images/hotel/square200/497276846.webp?k=bb15bc1647bc84939c9daa73e41b15807d1781b50404356671c54b1f7222c03a&o=,https://www.booking.com/hotel/es/chic-basic-born.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=9432501_348671348_0_2_0&highlighted_blocks=9432501_348671348_0_2_0&matching_block_id=9432501_348671348_0_2_0&sr_pri_blocks=9432501_348671348_0_2_0__133866&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Chic & Basic Born Boutique Hotel,1.0,1.0,8.0,9.3,1088.0,Small Double Room,1 full bed,1339,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Chic & Basic Born Boutique Hotel,"This design hotel is in Barcelona’s trendy Born district, 820 feet from the Picasso Museum. It features a gym, 24-hour reception, and air-conditioned rooms with colorful LED lighting and flat-screen TVs.
Free coffee, tea and water are offered in a self-service area in the Chic & Basic Born. The hotel also has a lounge with free Wi-Fi and comfortable designer armchairs.
The Modernist-style building has high ceilings, large windows and marble staircases. It is within 328 feet of Ciudadela Park and Barcelona’s Chocolate Museum. La Rambla is a 10-minute walk away.
Rooms at the Chic & Basic Born Boutique Hotel feature a glass shower cubicle in the center of the room. There is also a hairdryer, slippers and bathroom amenities.
Breakfast is served in the Chic & Basic's Moderna bar, where you can also enjoy a cocktail. It is open 7 days a week from 08:00 to 22:00"
71,https://cf.bstatic.com/xdata/images/hotel/square200/474527617.webp?k=9d83d310446cd87b125f48c044db2cb6863430fc6dcb23a5f68e09c2f3fe2e2d&o=,https://www.booking.com/hotel/es/lloret.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=24455102_91914278_0_2_0&highlighted_blocks=24455102_91914278_0_2_0&matching_block_id=24455102_91914278_0_2_0&sr_pri_blocks=24455102_91914278_0_2_0__105956&from=searchresults#hotelTmpl,Hotel Lloret Ramblas,250.0,,8.0,9.7,8562.0,Double or Twin Room,Beds: 1 double or 2 twins,1060,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Hotel Lloret Ramblas,"Hotel Lloret Ramblas is situated on Barcelona’s famous Las Ramblas, just outside Plaza Catalunya Square. It offers a 24-hour front desk and air conditioned rooms with flat-screen satellite TV and free Wi-Fi.
Each functional room at the Lloret Ramblas Hotel features a work desk and a private bathroom with amenities. Some rooms also have a private balcony.
Breakfast is served in Hotel Lloret Ramblas’s beautiful lounge-dining room, which dates from the early 20th century. The lobby area has a free PC with internet and a free safe.
Barcelona Cathedral and the MACBA Modern Art Museum are both around 1640 ft from Hotel Lloret. Catalunya Metro Station is a one-minute walk away, and direct airport buses stop within 330 ft."
72,https://cf.bstatic.com/xdata/images/hotel/square200/260421769.webp?k=3d5101830e7a89e03b7b56789ca0215a106bc770206d5fb3255f116aba37580d&o=,https://www.booking.com/hotel/es/concordia.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=9118508_158812557_0_2_0&highlighted_blocks=9118508_158812557_0_2_0&matching_block_id=9118508_158812557_0_2_0&sr_pri_blocks=9118508_158812557_0_2_0__142880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Concordia Barcelona,1.6,1.0,8.1,,1756.0,Basic Double Room,1 full bed,1429,,"Sants-Montjuïc, Barcelona",2024/06/03,2024/06/09,Hotel Concordia Barcelona,"Hotel Concordia Barcelona is located 2625 feet from Plaza España and the Fira de Barcelona Exhibition Center. It features a sun terrace with an outdoor swimming pool, hot tub, cocktail bar and solarium.
The Hotel Concordia Barcelona’s bright, spacious rooms feature contemporary décor and air conditioning.  Each room includes free WiFi, a flat-screen TV, safe, mini-bar and a private bathroom with a range of amenities.
The Concordia Barcelona’s modern, elegant  Bistro Triple Sec Restaurant serves characteristic Mediterranean cuisine. The varied breakfast buffet includes healthy options. There is also a café and cocktail bar open daily. Private parking is available on site for an extra cost and electrical cars charging station is available.
Located next to Poble Sec Station, the hotel is a 5-minute Metro journey from Barcelona Port and La Rambla. You can also walk to the Rambla in 15 minutes. Direct airport busses stop in Plaza España, a 15-minute walk away.
Private parking is available on site for an extra cost."
73,https://cf.bstatic.com/xdata/images/hotel/square200/244614928.webp?k=856d92a3e2b83ffc11305d7df1a2ce01cbe1638d7da1878dd191aaedce542962&o=,https://www.booking.com/hotel/es/weflating-city-center.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=38423219_295683486_2_0_0&highlighted_blocks=38423219_295683486_2_0_0&matching_block_id=38423219_295683486_2_0_0&sr_pri_blocks=38423219_295683486_2_0_0__139800&from=searchresults#hotelTmpl,Weflating City Center,0.5,,8.8,9.5,1572.0,Comfort Quadruple Room,Multiple bed types,1398,,"Eixample, Barcelona",2024/06/03,2024/06/09,Weflating City Center,"These stylish apartments and rooms are located in the chic Eixample district of central Barcelona, just 1148 feet from the famous Passeig de Gracia Boulevard and Metro Station. They offer a plasma TV and free Wi-Fi.
The air-conditioned Weflating City Center are spacious, bright and offer two or three bedrooms. The modern kitchen includes a washing machine, oven and a dishwasher.
There are several bars, restaurants and shops within 5 minutes- walk of the apartments, and many of the city’s most popular monuments can be reached easily by foot.
Gaudi’s La Pedrera and La Rambla are both just 10 minutes’ walk away. The Barceloneta area with its beach can be reached by metro in around 10 minutes.
Direct busses to El Prat Airport run from outside El Corte Ingles department store on Plaza Catalunya Square, 1969 feet away. Various busses, trains and metros also run from here."
74,https://cf.bstatic.com/xdata/images/hotel/square200/489411470.webp?k=a656a331b259a45cb4151415e05f4c0fd7d315657e119d90708f330573089168&o=,https://www.booking.com/hotel/es/clarisderby.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=9003701_116181641_0_2_0&highlighted_blocks=9003701_116181641_0_2_0&matching_block_id=9003701_116181641_0_2_0&sr_pri_blocks=9003701_116181641_0_2_0__182316&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",0.9,2.0,8.4,9.3,1276.0,Superior Double or Twin Room (1-2 Adults),Beds: 1 double or 2 twins,1823,,"Eixample, Barcelona",2024/06/03,2024/06/09,"Claris Hotel & Spa GL, a Small Luxury Hotel of the World","Located just off Barcelona’s prestigious Passeig de Gràcia Boulevard, this luxury hotel offers city views from its rooftop pool. It also has a unique art collection.
Built in a converted 19th century palace, Claris Hotel & Spa GL combines the classicism of the original place with modern materials and it has over 400 original pieces of art on display, giving it the Specialit Monument status. It offers free entry to the Barcelona Egyptian Museum, located next door.
The smart, soundproofed bedrooms feature stylish décor and hand-made furniture. Each one comes with LCD satellite TV, sofa and pieces of Roman, Egyptian and Hindu artwork.
The hotel’s Terraza del Claris Restaurant serves gourmet Mediterranean food on the roof terrace overlooking the characteristic rooftops of the Eixample quarter. The Os-kuro Sushi & Robata Restaurant offers classic recipes from Japanese gastronomy combined with Mediterranean ingredients and local produce.
All TV in rooms feature ChromeCast offering connectivity to platforms such as Netflix, Amazon Prime, Youtube, etc.
The Claris is just 5 minutes’ walk from Gaudí’s Casa Batlló and La Pedrera. The Ramblas is around 10 minutes’ walk away."
75,https://cf.bstatic.com/xdata/images/hotel/square200/328235360.webp?k=c69111d3e1054f23843464c6324baa732e9ce366c8b9cf3e55e526cd0231321b&o=,https://www.booking.com/hotel/es/omnium.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=167140501_89595961_2_0_0&highlighted_blocks=167140501_89595961_2_0_0&matching_block_id=167140501_89595961_2_0_0&sr_pri_blocks=167140501_89595961_2_0_0__115711&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Omnium,0.6,1.0,9.2,9.6,1978.0,Double Room,1 full bed,1157,1279.0,"Eixample, Barcelona",2024/06/03,2024/06/09,Hotel Omnium,"Set in Barcelona, 1.3 mi from Somorrostro Beach, Hotel Omnium offers accommodations with a shared lounge, private parking and a terrace. Among the facilities at this property are a concierge service and a tour desk, along with free WiFi throughout the property.
The units at the hotel feature air conditioning, a flat-screen TV with satellite channels, and a private bathroom with a shower. At Hotel Omnium every room has bed linen and towels.
Popular points of interest near the hotel include Tivoli Theater, Cathedral of Barcelona and Passeig de Gracia. The nearest airport is Barcelona El Prat, 8.1 mi from Hotel Omnium."
76,https://cf.bstatic.com/xdata/images/hotel/square200/81184106.webp?k=d1d8e5de89f1c45d1014eb64adaaff59bc0767d27c7bcb723021f40ed0da1837&o=,https://www.booking.com/hotel/es/travelodge-barcelona-poblenou.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776927&all_sr_blocks=44478301_91474839_0_2_0&highlighted_blocks=44478301_91474839_0_2_0&matching_block_id=44478301_91474839_0_2_0&sr_pri_blocks=44478301_91474839_0_2_0__94461&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Travelodge Barcelona Poblenou,2.9,1.0,7.3,,9295.0,Double Room,1 full bed,945,,"Sant Martí, Barcelona",2024/06/03,2024/06/09,Travelodge Barcelona Poblenou,"This modern hotel has 250 spacious and fully equipped rooms, a Snack-Bar open 24 hours where clients can enjoy a buffet breakfast, as well as light meals for lunch and dinner. It also has vending machines and private paid parking. All its facilities are perfectly adapted and accessible for people with reduced mobility.
It is a hotel with free and unlimited high-speed Wi-Fi in the common areas. Wi-Fi internet is available in the rooms at an extra cost.
Travelodge Barcelona Poblenou is a pet-friendly hotel that will be happy to offer you and your pet the best experience.
It is located in the traditional Poblenou neighborhood, within streets full of restaurants, bars and shops. One of the most charming neighborhoods in the city, and 1969 feet from the Bogatell beach. Barcelona city center can be reached in 10 minutes by metro and Barcelona’s Port Olímpic, with its vibrant night life, is just a 20-minute walk away.
This is considered the most innovative neighborhood in the city. It´s in the heart of the 22@ District and concentrates a multitude of technology and R+D companies. Therefore, thanks to its location and facilities, it is also a perfect accommodations for business trips.
Travelodge Barcelona Poblenou offers all you need to have the best experience in Barcelona city."
77,https://cf.bstatic.com/xdata/images/hotel/square200/91492812.webp?k=1eafacc6178c31351e0177f3378c6df914803ba8ec14ec43dc78a6fcbeecca2f&o=,https://www.booking.com/hotel/es/catalonia-ramblas.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=9343016_204271584_0_2_0&highlighted_blocks=9343016_204271584_0_2_0&matching_block_id=9343016_204271584_0_2_0&sr_pri_blocks=9343016_204271584_0_2_0__181880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Catalonia Ramblas 4* Sup,300.0,3.0,8.3,9.5,4211.0,Double or Twin Room,Beds: 1 double or 2 twins,1819,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Catalonia Ramblas 4* Sup,"Set just off Barcelona’s famous Las Ramblas, 3 minutes’ walk from central Plaza Catalunya, Catalonia Ramblas 4* Sup  features a seasonal outdoor pool with a south-facing terrace, a poolside snack bar and a chill-out area.
Housed in a modernist building, all bright and spacious rooms come with a flat-screen satellite smart TV equipped with Chromecast App, free WiFi and tea and coffee facilities. Some have a private terrace with a private pool. Room service is available.
The spa at Catalonia Ramblas 4* Sup features a relaxation area. It includes a sauna, a steam bath and a hot tub. Massage and beauty treatments are also available.
The hotel’s restaurant, Pelai Restaurant, offers Catalan market cuisine. Dishes cooked on a coal stove are available at the Pelai terrace, a rooftop terrace with a chill-out area with panoramic city views. A buffet breakfast is offered every morning and, on weekends, it is available until 11:00.
In the summer months, the terrace is open until 00:00 and has a summer menu, as well as cocktails and milkshakes."
78,https://cf.bstatic.com/xdata/images/hotel/square200/118661509.webp?k=a4f62e6306c6df00fc8e0aa404002669500d89924817b0047387dfb8e2daccdb&o=,https://www.booking.com/hotel/es/viaaugusta.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=9098503_377897952_0_2_0&highlighted_blocks=9098503_377897952_0_2_0&matching_block_id=9098503_377897952_0_2_0&sr_pri_blocks=9098503_377897952_0_2_0__120956&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Via Augusta,2.1,3.0,8.5,,2263.0,Double Room,1 full bed,1210,,"Sarrià-St. Gervasi, Barcelona",2024/06/03,2024/06/09,Hotel Via Augusta,"Situated next to Gràcia FGC Train Station, Hotel Via Augusta has a rooftop terrace with views of Barcelona. It offers functional, air conditioned rooms with free Wi-Fi and flat-screen satellite TV.
The Via Augusta is a historic building with a beautiful original foyer. Rooms have simple, modern décor and hardwood floors. They include a work desk, a safe and a bathroom with a hairdryer.
A varied breakfast buffet is served in the hotel, and drinks are available from the vending machine. A wide range of bars and restaurants can be found in the popular Gràcia district, within a 5-minute walk.
Hotel Via Augusta is 1300 ft from Fontana Metro Station, and Parc Güell is just 1 Metro stop away. Plaza Catalunya and Las Ramblas are a 5-minute ride from nearby Gracia Station."
79,https://cf.bstatic.com/xdata/images/hotel/square200/276571779.webp?k=3cad99578ed94630900a48f365ae583e565e0d6acc4af4444c0a403b73b1f128&o=,https://www.booking.com/hotel/es/cataloniaalbinioni.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=9058410_194609273_0_2_0&highlighted_blocks=9058410_194609273_0_2_0&matching_block_id=9058410_194609273_0_2_0&sr_pri_blocks=9058410_194609273_0_2_0__162456&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Catalonia Portal de l'Angel,300.0,3.0,8.7,9.7,2805.0,Standard Double or Twin Room,Beds: 1 double or 2 twins,1625,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Catalonia Portal de l'Angel,"Housed in a traditional 19th-century building, this hotel is located between Plaza de Catalunya and Barcelona’s Gothic Quarter. It offers free Wi-Fi and an outdoor pool surrounded by painted murals.
The Catalonia Portal de l'Angel maintains much of its original design. It features comfortable rooms with air conditioning, satellite TV and coffee and tea facilities. The private bathrooms come with a hairdryer.
A buffet breakfast is served daily from 07:30 to 11:00 at Catalonia Portal de l'Angel.
The famous Las Ramblas is less than 656 feet away, while Barcelona Cathedral is 328 feet from the hotel. The Portal de l'Angel is just a 5-minute walk from Catalunya Metro and Railway Station."
80,https://cf.bstatic.com/xdata/images/hotel/square200/255568850.webp?k=8d29d64f2fb0320b856cc36c1cbfa9c77d5dd4676aa78ab851d3329e9f42ebdf&o=,https://www.booking.com/hotel/es/gallery.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=9241111_382121576_0_0_0&highlighted_blocks=9241111_382121576_0_0_0&matching_block_id=9241111_382121576_0_0_0&sr_pri_blocks=9241111_382121576_0_0_0__172945&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Gallery Hotel,1.2,3.0,8.9,9.7,1875.0,Standard Double Exterior Room,Beds: 1 double or 2 twins,1729,2023.0,"Eixample, Barcelona",2024/06/03,2024/06/09,Gallery Hotel,"Located just off Barcelona’s Passeig de Gracia, Gallery Hotel offers a free sauna and gym, and a seasonal rooftop terrace with a pool and city views. Rooms include free Wi-Fi and free water on arrival.
This elegant hotel offers spacious, air-conditioned rooms with flat-screen satellite TV. The modern bathrooms include amenities, a hairdryer and a bathrobe.
The Gallery’s restaurant has an attractive garden terrace where you can enjoy Mediterranean cuisine. The hotel also has a bar and a café.
Gallery Hotel is located next to the gardens of Palau Robert, a gallery and tourist information center. Gaudí’s La Pedrera is a 3-minute walk away, while nearby Diagonal Metro Station provides direct access to the Sagrada Familia. Regular airport trains stop 1969 feet away at Passeig de Gracia Station."
81,https://cf.bstatic.com/xdata/images/hotel/square200/4591486.webp?k=d89189ce1ffc70486a29e4873d7fa8c6c5a388d7394413d1e585d0c0a2997763&o=,https://www.booking.com/hotel/es/barcelona-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=17531101_215724710_0_1_0&highlighted_blocks=17531101_215724710_0_1_0&matching_block_id=17531101_215724710_0_1_0&sr_pri_blocks=17531101_215724710_0_1_0__135456&from=searchresults#hotelTmpl,Barcelona House,1.0,,7.9,9.3,7022.0,Double or Twin Room,2 twin beds,1355,1500.0,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Barcelona House,"Barcelona House Hotel is in Barcelona’s Gothic Quarter, 260 ft from the Ramblas. The hotel has modern, air-conditioned rooms with hardwood floors, free wired internet and a flat-screen TV.
Barcelona Cathedral and the Boquería Market are just over a quarter mile away. The port and Maremagnum Shopping Center are a 10-minute walk from the hotel. You can walk to Barceloneta Beach in 20 minutes or take a bus.
Rooms are also heated and have a safe. The private bathrooms include a hairdryer.
There are many bars, restaurants and galleries near the Barcelona House. The Picasso Museum and fashionable Borne district are a 10-minute walk away.
There is a 24-hour front desk and luggage storage is available."
82,https://cf.bstatic.com/xdata/images/hotel/square200/239461046.webp?k=574b48c1d7b0b84bb2038f8f23a25a01283a5343cd55d8b4ca09b60c3bb3e9dc&o=,https://www.booking.com/hotel/es/raval-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776933&all_sr_blocks=581192601_380255751_2_1_0&highlighted_blocks=581192601_380255751_2_1_0&matching_block_id=581192601_380255751_2_1_0&sr_pri_blocks=581192601_380255751_2_1_0__130956&from=searchresults#hotelTmpl,Hotel Raval House,0.8,,8.3,,6229.0,Standard Double or Twin Room,2 twin beds,1310,1450.0,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Hotel Raval House,"Conveniently set in Barcelona, Hotel Raval House provides air-conditioned rooms, a seasonal outdoor swimming pool, free WiFi and a garden. 1.6 miles from Sant Sebastian Beach and 1.6 miles from Sant Miquel Beach, the property has a terrace and a bar. The property is non-smoking throughout and is located 1.7 miles from Barceloneta Beach.
All guest rooms at the hotel are equipped with a flat-screen TV with satellite channels and a safety deposit box. Featuring a private bathroom with a shower and a hairdryer, certain units at Hotel Raval House also provide guests with a city view. All rooms include a closet.
Speaking Catalan, English, Spanish and French at the 24-hour front desk, staff are ready to help around the clock.
Popular points of interest near the accommodation include Boqueria Market, Passeig de Gracia and Plaça Catalunya. The nearest airport is Barcelona-El Prat Airport, 7.5 miles from Hotel Raval House."
